energy,heating,price,area,rooms,fee,zipcode,construction_year,level,price_per_area,heating_raw,heating_clean,energy_clean
Gas,Zentralheizung,375000,52.0,2,3.57,10961,1900,1,7211.538461538462,Zentralheizung,zentralheizung,gas
na,na,310000,52.24,2,3.57,10439,1925,1,5934.150076569678,na,missing,missing
Fernwärme,Zentralheizung,329000,52.68,2,3.57,10707,1905,3,6245.254365983295,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,310000,81.0,3,2.94,12109,1929,1,3827.16049382716,Zentralheizung,zentralheizung,öl
na,na,269000,40.0,1,3.57,10789,1964,12,6725.0,na,missing,missing
na,na,398000,77.52,2,3.57,10717,1970,1,5134.158926728586,na,missing,missing
Öl,"Kamin, ",2695000,285.0,8,3.57,10715,1911,3,9456.140350877193,"Kamin, ",other,öl
Fernwärme,Zentralheizung,348000,59.25,2,3.57,10555,1954,4,5873.4177215189875,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,990000,155.45,5,3.57,12163,1910,1,6368.607269218399,Zentralheizung,zentralheizung,gas
na,na,990000,163.0,6,3.57,10963,1875,1,6073.619631901841,na,missing,missing
Gas,Zentralheizung,749000,149.0,4,3.57,12209,1912,2,5026.845637583892,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,1290000,264.74,10,3.57,10999,1956,4,4872.70529576188,Zentralheizung,zentralheizung,fernwärme
na,na,329000,67.0,2,3.57,12167,1907,2,4910.44776119403,na,missing,missing
na,na,189000,41.86,1,3.57,12167,1907,1,4515.050167224081,na,missing,missing
Gas,Etagenheizung,299000,70.0,2,3.57,13403,1911,4,4271.428571428572,Etagenheizung,etagenheizung,gas
na,na,505000,82.0,3,3.57,10407,1900,1,6158.536585365854,na,missing,missing
Gas,Zentralheizung,430000,92.0,2,3.57,10437,1890,1,4673.913043478261,Zentralheizung,zentralheizung,gas
Gas,"Fußbodenheizung, ",399000,79.3,3,3.57,10437,1900,1,5031.525851197983,"Fußbodenheizung, ",fußbodenheizung,gas
na,na,389000,62.26,2,3.57,10115,1906,1,6247.992290395117,na,missing,missing
na,na,279000,162.0,5,3.57,13409,1910,1,1722.2222222222222,na,missing,missing
Gas,Zentralheizung,498900,285.0,12,3.57,12103,1926,4,1750.5263157894738,Zentralheizung,zentralheizung,gas
na,na,2195800,821.0,26,3.57,10587,1905,5,2674.543239951279,na,missing,missing
na,na,179000,46.37,1,3.57,14167,1937,1,3860.2544748759974,na,missing,missing
na,na,289000,59.77,2,2.38,12157,1900,3,4835.201606156935,na,missing,missing
na,na,369000,65.0,2,3.57,10627,1958,4,5676.923076923077,na,missing,missing
na,na,390000,52.0,2,3.57,10243,1955,1,7500.0,na,missing,missing
"Elektro, ",Heizungsart,849000,90.0,3,3.47,10777,1920,4,9433.333333333334,Heizungsart,other,other
na,na,230000,33.0,1,3.57,10115,1956,1,6969.69696969697,na,missing,missing
na,na,225000,33.0,1,3.57,10115,1956,1,6818.181818181818,na,missing,missing
na,na,240000,33.0,1,3.57,10115,1956,1,7272.727272727273,na,missing,missing
na,na,235000,33.0,1,3.57,10115,1956,1,7121.212121212121,na,missing,missing
na,na,500000,120.0,4,3.57,12349,1972,1,4166.666666666667,na,missing,missing
na,na,500000,120.0,4,3.57,12107,1972,1,4166.666666666667,na,missing,missing
na,na,229000,63.11,2,3.57,13189,1923,3,3628.5850102994777,na,missing,missing
Gas,Etagenheizung,930000,104.6,4,3.57,12205,1904,4,8891.013384321224,Etagenheizung,etagenheizung,gas
na,na,458100,65.67,2,3.57,10713,1905,3,6975.788031064413,na,missing,missing
na,na,1690000,197.07,5,3.57,14193,1956,1,8575.633023798651,na,missing,missing
na,na,215000,54.0,2,2.94,12207,1996,1,3981.4814814814818,na,missing,missing
na,na,299000,61.62,2,3.57,13189,1923,2,4852.320675105486,na,missing,missing
Fernwärme,Etagenheizung,325000,76.0,2,2.97,13587,1998,6,4276.315789473684,Etagenheizung,etagenheizung,fernwärme
na,na,349500,59.71,2,3.57,12157,1930,3,5853.290906045889,na,missing,missing
Öl,Zentralheizung,249000,52.0,2,3.57,13509,1962,1,4788.461538461538,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,330000,84.0,3,3.57,12207,1965,1,3928.571428571429,Zentralheizung,zentralheizung,öl
Erdwärme,Zentralheizung,179000,28.52,1,3.57,10245,1906,1,6276.297335203366,Zentralheizung,zentralheizung,other
na,na,998000,133.0,4,3.57,14195,1980,1,7503.75939849624,na,missing,missing
na,na,988950,141.57,5,3.57,10713,1905,2,6985.59016740835,na,missing,missing
na,na,337500,48.62,1,3.57,10713,1905,3,6941.587823940766,na,missing,missing
Gas,Zentralheizung,590000,90.0,3,2.98,14129,1974,1,6555.555555555556,Zentralheizung,zentralheizung,gas
na,na,194250,22.5,1,3.57,13088,2024,24,8633.333333333334,na,missing,missing
na,na,349000,54.32,2,3.57,10247,1905,4,6424.889543446245,na,missing,missing
na,na,349000,61.0,2,3.57,10777,1973,1,5721.311475409836,na,missing,missing
Gas,Zentralheizung,169000,37.0,1,2.94,12557,1988,4,4567.5675675675675,Zentralheizung,zentralheizung,gas
na,na,499000,107.2,4,3.57,12203,1928,4,4654.850746268657,na,missing,missing
na,na,403000,86.0,3,3.57,12203,1928,2,4686.046511627907,na,missing,missing
na,na,548000,117.38,4,3.57,12203,1928,3,4668.597716817175,na,missing,missing
na,na,721000,142.31,4,3.57,12203,1928,4,5066.4043285784555,na,missing,missing
na,na,766000,144.19,4,3.57,12203,1928,1,5312.434981621472,na,missing,missing
na,na,519000,66.0,2,3.57,14197,2022,1,7863.636363636364,na,missing,missing
Gas,"Fußbodenheizung, ",449900,50.0,2,3.57,12203,1915,1,8998.0,"Fußbodenheizung, ",fußbodenheizung,gas
Gas,Zentralheizung,529900,61.0,3,3.57,12203,1915,1,8686.88524590164,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,1100000,107.3,4,3.57,10115,2013,2,10251.630941286114,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,310000,75.0,3,2.98,14165,1968,2,4133.333333333333,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,549000,90.0,3,3.57,14197,1920,3,6100.0,Zentralheizung,zentralheizung,öl
Fernwärme,Fußbodenheizung,799000,61.38,2,3.57,10709,2020,3,13017.269468882372,Fußbodenheizung,fußbodenheizung,fernwärme
Gas,Zentralheizung,204000,59.0,3,3.57,12459,1925,1,3457.6271186440677,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,1166000,158.25,8,3.57,10407,1927,4,7368.088467614534,Zentralheizung,zentralheizung,fernwärme
Gas,Etagenheizung,495000,110.35,4,3.57,12347,1993,1,4485.727231536022,Etagenheizung,etagenheizung,gas
na,na,219480,24.8,3,3.57,13088,2024,6,8850.0,na,missing,missing
na,na,155000,33.69,1,3.57,12043,1908,4,4600.771742356783,na,missing,missing
na,na,969900,78.22,2,3.57,10965,1891,2,12399.642035285093,na,missing,missing
na,na,369900,92.26,4,3.57,12163,1904,3,4009.3214827660954,na,missing,missing
"Fußbodenheizung, ",Wasser-,369000,35.0,1,3.57,10777,2020,6,10542.857142857143,Wasser-,other,other
Fernwärme,Zentralheizung,249000,71.34,3,3.57,10707,1953,3,3490.328006728343,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,615000,85.0,3,3.57,13189,1900,3,7235.294117647059,Zentralheizung,zentralheizung,gas
na,na,269000,45.0,1,3.57,10587,1956,3,5977.777777777777,na,missing,missing
Gas,Zentralheizung,900000,130.0,3,3.57,10117,1890,1,6923.076923076923,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,881700,678.23,22,7.14,12487,1996,1,1300.0014744260795,Zentralheizung,zentralheizung,gas
Fernwärme,"Fußbodenheizung, offener ",1590000,177.0,5,3.57,10709,1906,5,8983.050847457627,"Fußbodenheizung, offener ",fußbodenheizung,fernwärme
Gas,Zentralheizung,1100000,130.0,3,3.57,12205,1880,1,8461.538461538461,Zentralheizung,zentralheizung,gas
Fernwärme,Fußbodenheizung,920000,108.78,4,3.57,12557,1,1,8457.437028865601,Fußbodenheizung,fußbodenheizung,fernwärme
Öl,Zentralheizung,260000,76.8,3,2.98,14165,1968,1,3385.416666666667,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,219000,36.0,1,3.57,12163,1961,1,6083.333333333333,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,549000,67.0,2,3.57,10439,1915,5,8194.029850746268,Zentralheizung,zentralheizung,fernwärme
na,na,170000,21.03,1,3.57,12049,2018,5,8083.689966714217,na,missing,missing
Fernwärme,Zentralheizung,162000,48.81,3,3.57,13353,1929,1,3318.9920098340504,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,579000,107.43,4,3.57,13469,1902,1,5389.555989946942,Zentralheizung,zentralheizung,öl
na,na,339000,67.49,2,1.95,13187,1906,1,5022.966365387465,na,missing,missing
na,na,220000,61.48,2,3.57,12247,1968,4,3578.3994795055305,na,missing,missing
Fernwärme,Zentralheizung,299900,68.34,2,3.57,13189,1910,2,4388.35235586772,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,459900,70.69,2,3.57,13189,1910,2,6505.8707030697415,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,319900,71.47,2,3.57,13189,1910,1,4476.003917727718,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,409900,58.94,2,3.57,13189,1910,1,6954.530030539532,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,309900,68.51,2,3.57,13189,1910,3,4523.427236899723,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,299900,65.97,2,3.57,13189,1910,1,4546.005760194028,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,389900,62.97,2,3.57,13189,1910,2,6191.837382880737,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,319900,69.39,2,3.57,13189,1910,2,4610.174376711341,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,120000,27.0,1,3.57,12103,1930,1,4444.444444444444,Zentralheizung,zentralheizung,gas
na,na,262000,51.0,2,3.57,12347,1903,2,5137.254901960784,na,missing,missing
Gas,Zentralheizung,239000,66.0,2,3.57,10365,1901,3,3621.212121212121,Zentralheizung,zentralheizung,gas
na,na,415000,82.0,2,3.57,12157,1885,3,5060.975609756098,na,missing,missing
na,na,399999,86.0,4,3.57,12249,1973,1,4651.1511627906975,na,missing,missing
Öl,Zentralheizung,200000,40.0,2,3.57,10781,1960,1,5000.0,Zentralheizung,zentralheizung,öl
na,na,565000,58.0,2,3.57,10785,2015,1,9741.379310344828,na,missing,missing
Gas,Zentralheizung,374500,89.0,3,3.57,12459,1909,3,4207.865168539326,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,359000,73.04,2,3.57,13156,1997,1,4915.115005476451,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,499000,97.0,3,3.57,14089,1990,1,5144.329896907217,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,289000,67.75,3,3.57,12305,1971,3,4265.682656826568,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,299000,58.0,2,3.57,14193,1973,2,5155.172413793103,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,289000,59.44,2,3.57,10245,1900,1,4862.045760430687,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,299000,43.69,1,3.57,10713,1900,1,6843.671320668345,Zentralheizung,zentralheizung,fernwärme
na,na,214170,24.2,1,3.57,13088,2024,1,8850.0,na,missing,missing
na,na,395000,78.0,2,3.57,13347,1910,3,5064.102564102564,na,missing,missing
Gas,Zentralheizung,498000,109.0,3,3.57,12055,1908,1,4568.807339449541,Zentralheizung,zentralheizung,gas
na,na,449000,84.0,3,3.57,10243,1956,1,5345.238095238095,na,missing,missing
na,na,2995000,245.0,5,3.57,10707,1907,1,12224.489795918367,na,missing,missing
na,na,250000,58.03,3,3.57,10243,1958,2,4308.116491469929,na,missing,missing
na,na,196875,22.5,3,3.57,13088,2024,1,8750.0,na,missing,missing
na,na,213136,24.22,2,3.57,13088,2024,24,8800.0,na,missing,missing
na,na,2095500,165.0,5,3.57,10999,1956,1,12700.0,na,missing,missing
na,na,748800,78.0,3,3.57,10999,1956,2,9600.0,na,missing,missing
na,na,733200,78.0,3,3.57,10999,1956,1,9400.0,na,missing,missing
na,na,499000,93.0,3,2.94,14055,1969,2,5365.591397849463,na,missing,missing
na,na,199000,55.17,2,3.57,12439,1996,4,3607.032807685336,na,missing,missing
na,na,412000,117.6,3,3.57,10713,1918,6,3503.401360544218,na,missing,missing
na,na,576000,164.42,4,3.57,10713,2023,6,3503.223452134777,na,missing,missing
Gas,Zentralheizung,199000,32.18,1,3.57,12459,1905,1,6183.965195773772,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,490000,112.68,4,3.57,13469,1976,4,4348.597799077032,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Fußbodenheizung,635000,58.7,3,3.57,10115,2014,4,10817.717206132878,Fußbodenheizung,fußbodenheizung,fernwärme
Fernwärme,Zentralheizung,1325000,153.0,4,3.57,10785,2013,4,8660.130718954248,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,320000,60.0,2,3.57,12157,1910,1,5333.333333333333,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,140000,44.0,1,3.57,12355,1972,1,3181.818181818182,Zentralheizung,zentralheizung,öl
Gas,Etagenheizung,790000,98.38,3,3.57,10439,1906,4,8030.087416141492,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,3195000,229.0,5,3.57,10115,1888,1,13951.965065502183,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,375000,107.3,3,3.57,13503,1956,1,3494.874184529357,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,380000,46.0,2,3.57,10587,1903,2,8260.869565217392,Zentralheizung,zentralheizung,fernwärme
na,na,200000,61.58,2,3.57,13595,1910,3,3247.807729782397,na,missing,missing
Fernwärme,Fußbodenheizung,395000,50.27,2,3.57,10247,2015,2,7857.5691267157345,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,549500,123.0,5,3.57,13088,1912,3,4467.4796747967475,na,missing,missing
Gas,Zentralheizung,895000,98.0,4,3.57,10115,1900,1,9132.65306122449,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,1200000,111.0,3,3.57,10437,1910,2,10810.81081081081,Zentralheizung,zentralheizung,gas
na,na,212000,51.0,2,3.57,12305,1955,1,4156.862745098039,na,missing,missing
Fernwärme,Zentralheizung,375000,72.14,4,3.57,10243,1966,1,5198.225672303854,Zentralheizung,zentralheizung,fernwärme
na,na,279990,60.0,2,3.57,10555,1908,1,4666.5,na,missing,missing
na,na,399500,88.0,3,3.57,10625,1904,1,4539.772727272727,na,missing,missing
Fernwärme,Fußbodenheizung,685000,99.65,4,3.57,13585,1940,3,6874.059207225288,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,325000,57.77,3,3.57,10407,1939,1,5625.757313484507,na,missing,missing
na,na,329000,55.49,2,3.57,10407,1937,1,5928.99621553433,na,missing,missing
Fernwärme,Zentralheizung,2864800,252.77,5,3.57,10557,2023,3,11333.623452150176,Zentralheizung,zentralheizung,fernwärme
na,na,439000,61.68,2,3.57,10711,1907,1,7117.380025940337,na,missing,missing
na,na,196834,42.79,1,2.97,14055,1969,3,4600.0,na,missing,missing
"Fußbodenheizung, ",Wasser-,889715,137.0,4,3.57,14089,2023,1,6494.270072992701,Wasser-,other,other
"Fußbodenheizung, ",Wasser-,939160,137.0,4,3.57,14089,2023,1,6855.1824817518245,Wasser-,other,other
"Fußbodenheizung, ",Wasser-,447963,66.89,2,3.57,14089,2023,2,6697.0100164449095,Wasser-,other,other
na,na,560000,90.0,3,3.57,12489,2017,1,6222.222222222223,na,missing,missing
Fernwärme,Zentralheizung,615000,98.6,4,3.57,12167,1990,2,6237.322515212982,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,339000,70.0,2,2.94,12107,1990,1,4842.857142857143,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,185000,57.0,2,3.57,12357,1964,1,3245.6140350877195,Zentralheizung,zentralheizung,öl
na,na,198000,22.5,1,3.57,10179,2024,24,8800.0,na,missing,missing
na,na,279840,31.8,2,3.57,13088,2024,24,8800.0,na,missing,missing
Gas,Etagenheizung,239000,57.18,2,3.57,12059,1908,1,4179.783140958377,Etagenheizung,etagenheizung,gas
na,na,214170,24.2,2,3.57,10179,2024,24,8850.0,na,missing,missing
Gas,Zentralheizung,875000,132.96,5,3.57,10717,1900,2,6580.9265944645,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,890000,119.79,3,3.57,10717,1900,1,7429.668586693379,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,250000,65.29,3,3.57,14129,1963,1,3829.070301730739,Zentralheizung,zentralheizung,öl
na,na,189000,40.0,3,3.57,10559,1905,1,4725.0,na,missing,missing
na,na,189000,40.0,3,3.57,10559,1905,3,4725.0,na,missing,missing
Fernwärme,Zentralheizung,360000,48.2,2,3.57,10178,1964,5,7468.879668049792,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,595000,69.0,1,3.57,10405,1904,2,8623.188405797102,Zentralheizung,zentralheizung,gas
na,na,1195000,133.42,4,2.97,10179,2016,4,8956.678159196523,na,missing,missing
Öl,Niedrigenergiehaus,545000,60.0,2,3.57,10627,1894,1,9083.333333333334,Niedrigenergiehaus,other,öl
Gas,Zentralheizung,209000,33.78,1,3.57,13086,1998,1,6187.092954410894,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,493804,60.22,2,3.57,12043,1980,2,8200.0,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,499954,60.98,2,3.57,12043,1980,2,8198.65529681863,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,749900,70.89,2,3.57,10557,2023,1,10578.360840739171,Zentralheizung,zentralheizung,fernwärme
na,na,2052000,113.5,3,3.57,10117,2019,5,18079.295154185023,na,missing,missing
na,na,1712000,94.75,3,3.57,10117,2019,6,18068.601583113457,na,missing,missing
Fernwärme,Zentralheizung,169000,47.0,2,2.94,12437,1960,2,3595.744680851064,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,604563,69.49,2,3.57,12043,1980,1,8700.0,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,590034,67.82,3,3.57,12043,1980,1,8700.0,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,462480,56.4,2,3.57,12043,1980,2,8200.0,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,397000,85.07,3,3.57,10317,1891,2,4666.745033501822,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,392000,84.06,3,3.57,10317,1891,1,4663.335712586248,Zentralheizung,zentralheizung,gas
na,na,750000,124.0,4,3.57,10711,1905,1,6048.387096774193,na,missing,missing
na,na,279840,31.8,1,3.57,10405,2024,24,8800.0,na,missing,missing
Öl,Zentralheizung,319000,65.0,3,3.57,12205,1990,1,4907.692307692308,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,298500,73.0,2,3.57,12555,1998,1,4089.041095890411,Zentralheizung,zentralheizung,gas
na,na,380000,79.0,2,2.94,14167,1950,2,4810.126582278481,na,missing,missing
Gas,Zentralheizung,340000,89.39,3,3.57,12487,1995,1,3803.557444904351,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,139000,34.0,1,3.57,12207,1962,2,4088.235294117647,Zentralheizung,zentralheizung,öl
na,na,180000,63.0,2,3.57,13589,1960,1,2857.1428571428573,na,missing,missing
Gas,Zentralheizung,610000,90.74,3,3.57,10439,1908,4,6722.503857174344,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,655000,88.78,3,3.57,10439,1908,2,7377.787790042802,Zentralheizung,zentralheizung,gas
na,na,529000,78.75,3,3.57,10407,1937,1,6717.460317460317,na,missing,missing
na,na,575000,81.0,3,2.94,10997,1920,2,7098.765432098766,na,missing,missing
na,na,1117200,114.0,4,3.57,10405,2024,1,9800.0,na,missing,missing
na,na,135000,46.0,2,3.57,12459,1936,1,2934.782608695652,na,missing,missing
Öl,Zentralheizung,499000,104.0,3,3.57,13509,1899,3,4798.076923076923,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,333000,55.63,2,3.57,12049,1914,1,5985.978788423512,Zentralheizung,zentralheizung,gas
na,na,249550,55.0,1,3.57,14167,1937,1,4537.272727272727,na,missing,missing
Gas,Etagenheizung,1700000,131.0,3,3.57,12159,1910,5,12977.09923664122,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,2158000,166.0,5,3.57,12159,1910,5,13000.0,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,299000,50.4,2,3.57,12159,1910,1,5932.539682539683,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,499000,68.3,2,3.57,12159,1910,2,7306.002928257687,Etagenheizung,etagenheizung,gas
Fernwärme,Zentralheizung,325000,54.04,2,3.57,10557,1882,3,6014.063656550703,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,180000,57.0,2,3.57,12355,1970,1,3157.8947368421054,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,2100000,227.0,6,2.38,10787,1910,3,9251.101321585904,Zentralheizung,zentralheizung,fernwärme
Fernwärme,"Fußbodenheizung, ",191165,22.1,1,3.57,13088,2024,1,8650.0,"Fußbodenheizung, ",fußbodenheizung,fernwärme
na,na,199125,22.5,1,3.57,13088,2024,24,8850.0,na,missing,missing
na,na,187850,22.1,2,3.57,13088,2024,1,8500.0,na,missing,missing
na,na,6382140,72.74,22,3.57,10179,1986,1,87739.07066263404,na,missing,missing
Fernwärme,Fußbodenheizung,1390000,118.0,3,3.57,10117,2014,7,11779.661016949152,Fußbodenheizung,fußbodenheizung,fernwärme
Gas,Zentralheizung,1150000,122.0,5,3.57,10437,1900,1,9426.22950819672,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,779000,96.18,4,3.57,10437,1908,3,8099.396964025785,Zentralheizung,zentralheizung,gas
na,na,207500,30.43,1,3.57,10557,1958,2,6818.928688793953,na,missing,missing
na,na,364000,70.0,3,3.57,12557,1998,1,5200.0,na,missing,missing
Öl,Etagenheizung,248000,50.0,2,3.57,12277,1975,1,4960.0,Etagenheizung,etagenheizung,öl
Gas,Zentralheizung,575000,109.0,3,3.57,10555,1901,1,5275.229357798165,Zentralheizung,zentralheizung,gas
na,na,340000,80.24,3,3.57,13156,1915,1,4237.28813559322,na,missing,missing
na,na,275000,48.75,2,3.57,10407,1937,1,5641.025641025641,na,missing,missing
na,na,259000,43.42,2,3.57,10407,1937,1,5964.993090741594,na,missing,missing
Gas,Zentralheizung,899000,300.5,7,3.57,10247,1906,5,2991.6805324459233,Zentralheizung,zentralheizung,gas
na,na,1050000,106.0,4,3.57,14197,2022,1,9905.66037735849,na,missing,missing
na,na,700000,100.0,4,3.57,13053,2008,1,7000.0,na,missing,missing
na,na,260000,40.0,1,3.57,10781,1956,1,6500.0,na,missing,missing
